"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.12151,302.09,-0.12423,-0.085751,0.21938,0.26783,-0.12423,-0.085751,0.21938,0.0071907,0.0033208,0.015401,0.0060628,-5.6773,0.49799,1.1873,0.195,0.63445,0.15603,0,0,0,0,0,1,1.6095,1.2367,0.88333,0.53
-0.11607,302.14,-0.1223,-0.081305,0.21915,0.2652,-0.1223,-0.081305,0.21915,0.0073662,0.0033851,0.01575,0.0062143,-5.7965,0.49389,1.187,0.19914,0.66535,0.16821,0,0,0,0,0,1,1.6399,1.26,0.9,0.54
-0.10882,302.23,-0.11976,-0.076957,0.21866,0.26248,-0.11976,-0.076957,0.21866,0.0075314,0.0034278,0.016032,0.0063575,-5.9158,0.48876,1.1866,0.1949,0.69612,0.17245,0,0,0,0,0,1,1.6702,1.2833,0.91667,0.55
-0.10263,302.32,-0.11724,-0.073166,0.21809,0.25982,-0.11724,-0.073166,0.21809,0.0076887,0.0034648,0.016291,0.0064939,-6.0352,0.4838,1.1863,0.19174,0.7261,0.17593,0,0,0,0,0,1,1.7006,1.3067,0.93333,0.56
-0.09739,302.4,-0.11384,-0.06956,0.21664,0.25637,-0.11384,-0.06956,0.21664,0.0078307,0.0034827,0.01648,0.0066171,-6.1547,0.47953,1.1861,0.18235,0.74099,0.16695,0,0,0,0,0,1,1.731,1.33,0.95,0.57
-0.092565,302.49,-0.11067,-0.066186,0.21508,0.25256,-0.11067,-0.066186,0.21508,0.0079705,0.0035122,0.016701,0.0067385,-6.2742,0.47525,1.1858,0.1765,0.75938,0.16395,0,0,0,0,0,1,1.7614,1.3533,0.96667,0.58
-0.088357,302.59,-0.10772,-0.063071,0.21343,0.24839,-0.10772,-0.063071,0.21343,0.0081081,0.0035552,0.016959,0.0068584,-6.3937,0.47095,1.1856,0.17438,0.78157,0.16726,0,0,0,0,0,1,1.7917,1.3767,0.98333,0.59
-0.084968,302.69,-0.10498,-0.060244,0.2117,0.24386,-0.10498,-0.060244,0.2117,0.0082436,0.0036138,0.017258,0.0069766,-6.5133,0.46665,1.1854,0.17614,0.80781,0.17717,0,0,0,0,0,1,1.8221,1.4,1,0.6
-0.077057,302.72,-0.10049,-0.058434,0.20819,0.23948,-0.10049,-0.058434,0.20819,0.0083361,0.0035997,0.017311,0.0070564,-6.6329,0.46352,1.1855,0.16197,0.81758,0.15593,0,0,0,0,0,1,1.8525,1.4233,1.0167,0.61
-0.069855,302.76,-0.096157,-0.056955,0.20457,0.23483,-0.096157,-0.056955,0.20457,0.008422,0.0035966,0.01739,0.0071307,-6.7526,0.46033,1.1855,0.15101,0.83023,0.14061,0,0,0,0,0,1,1.8828,1.4467,1.0333,0.62
-0.063635,302.8,-0.091946,-0.055843,0.20086,0.22992,-0.091946,-0.055843,0.20086,0.0085009,0.0036065,0.017498,0.0071994,-6.8723,0.45708,1.1856,0.14341,0.84604,0.13154,0,0,0,0,0,1,1.9132,1.47,1.05,0.63
-0.058671,302.85,-0.087847,-0.055135,0.19712,0.22478,-0.087847,-0.055135,0.19712,0.0085727,0.0036317,0.017639,0.0072623,-6.9921,0.45378,1.1856,0.1393,0.86528,0.12907,0,0,0,0,0,1,1.9436,1.4933,1.0667,0.64
-0.050825,302.9,-0.083228,-0.054966,0.19311,0.21941,-0.083228,-0.054966,0.19311,0.0086287,0.0036398,0.017714,0.0073116,-7.1118,0.45064,1.1856,0.13074,0.88428,0.11777,0,0,0,0,0,1,1.9739,1.5167,1.0833,0.65
-0.041475,302.96,-0.078217,-0.054818,0.1887,0.21322,-0.078217,-0.054818,0.1887,0.0086742,0.0036495,0.017787,0.0073521,-7.2316,0.44754,1.1857,0.12158,0.90613,0.1061,0,0,0,0,0,1,2.0043,1.54,1.1,0.66
-0.028348,302.88,-0.072315,-0.055042,0.18231,0.20584,-0.072315,-0.055042,0.18231,0.0087127,0.0036424,0.017806,0.0073841,-7.3515,0.44658,1.1861,0.11641,0.92879,0.092106,0,0,0,0,0,1,2.0347,1.5633,1.1167,0.67
-0.01596,302.8,-0.066355,-0.05551,0.17567,0.19796,-0.066355,-0.05551,0.17567,0.0087425,0.0036495,0.017855,0.0074087,-7.4714,0.44568,1.1864,0.11443,0.9557,0.08576,0,0,0,0,0,1,2.065,1.5867,1.1333,0.68
-0.00040481,302.72,-0.060458,-0.056499,0.16837,0.18955,-0.060458,-0.056499,0.16837,0.0087624,0.0036494,0.017871,0.0074247,-7.5913,0.44514,1.1869,0.11047,0.98587,0.076406,0,0,0,0,0,1,2.0954,1.61,1.15,0.69
