"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.042446,291,-0.0013733,0.032227,0.97864,0.9792,-0.0013733,0.032227,0.97864,0.00098025,0.0075727,0.0084367,0.00079541,-1.196,0.62065,1.2324,-0.19845,-0.0064802,0.00050201,0,0,0,0,0,1,1.33,1.33,2.5,0.15
-0.045559,291,-0.0028292,0.032748,0.97845,0.97903,-0.0028292,0.032748,0.97845,0.00098059,0.0075739,0.0084388,0.00079568,-1.1958,0.62082,1.2324,-0.20314,-0.014845,0.0006069,0,0,0,0,0,1,1.3533,1.3533,2.5,0.15
-0.048672,291,-0.004285,0.03327,0.97825,0.97886,-0.004285,0.03327,0.97825,0.00098093,0.0075752,0.0084408,0.00079594,-1.1955,0.62098,1.2324,-0.20783,-0.02321,0.00071179,0,0,0,0,0,1,1.3767,1.3767,2.5,0.15
-0.051785,291,-0.0057409,0.033791,0.97805,0.97868,-0.0057409,0.033791,0.97805,0.00098127,0.0075764,0.0084429,0.00079621,-1.1952,0.62115,1.2324,-0.21251,-0.031575,0.00081668,0,0,0,0,0,1,1.4,1.4,2.5,0.15
-0.058751,291,-0.0083587,0.033919,0.97791,0.97858,-0.0083587,0.033919,0.97791,0.00098213,0.0075792,0.0084481,0.0007969,-1.1937,0.62257,1.2324,-0.21403,-0.047067,0.0012485,0,0,0,0,0,1,1.4233,1.4233,2.5,0.15
-0.065718,291,-0.010977,0.034047,0.97777,0.97847,-0.010977,0.034047,0.97777,0.00098299,0.007582,0.0084532,0.00079759,-1.1922,0.62399,1.2324,-0.21554,-0.06256,0.0016804,0,0,0,0,0,1,1.4467,1.4467,2.5,0.15
-0.072685,291,-0.013594,0.034175,0.97763,0.97837,-0.013594,0.034175,0.97763,0.00098386,0.0075848,0.0084584,0.00079828,-1.1906,0.6254,1.2324,-0.21705,-0.078052,0.0021122,0,0,0,0,0,1,1.47,1.47,2.5,0.15
-0.079651,291,-0.016212,0.034303,0.97749,0.97826,-0.016212,0.034303,0.97749,0.00098472,0.0075876,0.0084636,0.00079897,-1.1891,0.62682,1.2324,-0.21857,-0.093544,0.0025441,0,0,0,0,0,1,1.4933,1.4933,2.5,0.15
-0.0872,291.01,-0.020704,0.033666,0.9777,0.97858,-0.020704,0.033666,0.9777,0.00098726,0.007595,0.0084783,0.000801,-1.1866,0.62917,1.2324,-0.21576,-0.092978,0.0038565,0,0,0,0,0,1,1.5167,1.5167,2.5,0.15
-0.094981,291.01,-0.025947,0.032723,0.97806,0.97906,-0.025947,0.032723,0.97806,0.00099046,0.0076044,0.0084968,0.00080358,-1.1837,0.63189,1.2324,-0.21123,-0.085989,0.0055212,0,0,0,0,0,1,1.54,1.54,2.5,0.15
-0.10276,291.02,-0.031189,0.03178,0.97842,0.97954,-0.031189,0.03178,0.97842,0.00099367,0.0076138,0.0085153,0.00080615,-1.1809,0.63461,1.2324,-0.20669,-0.079,0.0071858,0,0,0,0,0,1,1.5633,1.5633,2.5,0.15
-0.11054,291.03,-0.036431,0.030837,0.97877,0.98002,-0.036431,0.030837,0.97877,0.00099687,0.0076231,0.0085339,0.00080872,-1.178,0.63733,1.2324,-0.20216,-0.072011,0.0088505,0,0,0,0,0,1,1.5867,1.5867,2.5,0.15
-0.12278,291.06,-0.039312,0.029519,0.97636,0.97765,-0.039312,0.029519,0.97636,0.0010096,0.0076586,0.0086061,0.00081903,-1.1729,0.64214,1.2323,-0.20087,0.15905,0.022063,0,0,0,0,0,1,1.61,1.61,2.5,0.15
-0.14095,291.14,-0.039044,0.0277,0.97024,0.97149,-0.039044,0.0277,0.97024,0.0010351,0.0077288,0.0087501,0.00083967,-1.1648,0.64974,1.2321,-0.20393,0.68888,0.050673,0,0,0,0,0,1,1.6333,1.6333,2.5,0.15
-0.15912,291.21,-0.038776,0.025881,0.96412,0.96532,-0.038776,0.025881,0.96412,0.0010605,0.007799,0.008894,0.00086032,-1.1567,0.65734,1.232,-0.20698,1.2187,0.079283,0,0,0,0,0,1,1.6567,1.6567,2.5,0.15
-0.17729,291.29,-0.038509,0.024062,0.958,0.95915,-0.038509,0.024062,0.958,0.0010859,0.0078692,0.0090379,0.00088096,-1.1485,0.66494,1.2318,-0.21003,1.7485,0.10789,0,0,0,0,0,1,1.68,1.68,2.5,0.15
-0.20701,291.5,-0.038906,0.023007,0.93755,0.93878,-0.038906,0.023007,0.93755,0.0011438,0.0080293,0.0093606,0.000929,-1.1413,0.67107,1.2312,-0.21231,2.2804,0.13578,0,0,0,0,0,1,1.7033,1.7033,2.5,0.15
-0.306,292.5,-0.043297,0.026533,0.83113,0.8332,-0.043297,0.026533,0.83113,0.0013964,0.0087284,0.010756,0.0011415,-1.1391,0.66833,1.2278,-0.20993,2.8246,0.15929,0,0,0,0,0,1,1.7267,1.7267,2.5,0.15
-0.40499,293.5,-0.047688,0.03006,0.72471,0.72763,-0.047688,0.03006,0.72471,0.001649,0.0094275,0.012151,0.0013539,-1.137,0.66559,1.2244,-0.20755,3.3688,0.18281,0,0,0,0,0,1,1.75,1.75,2.5,0.15
-0.50398,294.51,-0.052079,0.033586,0.61829,0.62205,-0.052079,0.033586,0.61829,0.0019016,0.010127,0.013547,0.0015664,-1.1348,0.66285,1.2211,-0.20518,3.913,0.20633,0,0,0,0,0,1,1.7733,1.7733,2.5,0.15
-0.60297,295.51,-0.05647,0.037112,0.51188,0.51648,-0.05647,0.037112,0.51188,0.0021542,0.010826,0.014942,0.0017789,-1.1326,0.66012,1.2177,-0.2028,4.4572,0.22985,0,0,0,0,0,1,1.7967,1.7967,2.5,0.15
-0.60973,296.53,-0.071547,0.040401,0.39869,0.42901,-0.071547,0.040401,0.39869,0.0025152,0.010972,0.016047,0.0020838,-1.1365,0.65094,1.2139,-0.19057,4.1581,0.20412,0,0,0,0,0,1,1.82,1.82,2.5,0.15
-0.60113,297.56,-0.088406,0.04365,0.28437,0.34456,-0.088406,0.04365,0.28437,0.0028941,0.011027,0.017105,0.0024042,-1.1413,0.6407,1.21,-0.1767,3.7185,0.17018,0,0,0,0,0,1,1.8433,1.8433,2.5,0.15
-0.59252,298.58,-0.10526,0.046899,0.17006,0.26011,-0.10526,0.046899,0.17006,0.0032731,0.011082,0.018162,0.0027245,-1.1461,0.63045,1.2061,-0.16283,3.2789,0.13624,0,0,0,0,0,1,1.8667,1.8667,2.5,0.15
-0.58392,299.61,-0.12212,0.050148,0.055741,0.17566,-0.12212,0.050148,0.055741,0.0036521,0.011136,0.01922,0.0030449,-1.1509,0.62021,1.2022,-0.14895,2.8393,0.1023,0,0,0,0,0,1,1.89,1.89,2.5,0.15
-0.53358,300.13,-0.13463,0.050663,-0.0050174,0.14683,-0.13463,0.050663,-0.0050174,0.0039417,0.010744,0.019495,0.0032903,-1.1529,0.61509,1.2,-0.13876,2.3489,0.073604,0,0,0,0,0,1,1.9133,1.9133,2.5,0.15
-0.45195,300.26,-0.14386,0.049126,-0.025608,0.15972,-0.14386,0.049126,-0.025608,0.0041644,0.010017,0.019184,0.0034796,-1.1529,0.61382,1.1992,-0.13133,1.8202,0.048842,0,0,0,0,0,1,1.9367,1.9367,2.5,0.15
-0.37032,300.4,-0.1531,0.04759,-0.046198,0.17262,-0.1531,0.04759,-0.046198,0.004387,0.0092906,0.018874,0.0036689,-1.1529,0.61255,1.1983,-0.1239,1.2916,0.02408,0,0,0,0,0,1,1.96,1.96,2.5,0.15
-0.28869,300.53,-0.16233,0.046053,-0.066788,0.18551,-0.16233,0.046053,-0.066788,0.0046097,0.0085637,0.018563,0.0038581,-1.1528,0.61128,1.1974,-0.11648,0.76298,-0.0006816,0,0,0,0,0,1,1.9833,1.9833,2.5,0.15
-0.23752,300.65,-0.16852,0.045055,-0.084082,0.19577,-0.16852,0.045055,-0.084082,0.0047969,0.0079966,0.018308,0.0040176,-1.1522,0.61073,1.1967,-0.11043,0.36299,-0.015587,0,0,0,0,0,1,2.0067,2.0067,2.5,0.15
-0.2625,300.75,-0.16711,0.045402,-0.093137,0.19945,-0.16711,0.045402,-0.093137,0.0048956,0.0078287,0.018193,0.0041024,-1.1504,0.61199,1.1964,-0.10784,0.28458,-0.0058509,0,0,0,0,0,1,2.03,2.03,2.5,0.15
-0.28748,300.84,-0.16569,0.045748,-0.10219,0.20312,-0.16569,0.045748,-0.10219,0.0049942,0.0076607,0.018077,0.0041873,-1.1485,0.61325,1.1961,-0.10526,0.20616,0.0038852,0,0,0,0,0,1,2.0533,2.0533,2.5,0.15
