"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.056012,293.11,0.20615,-0.019949,0.018633,0.21015,0.20615,-0.019949,0.018633,0.0068473,0.015329,0.0029198,-17.043,0.6518,0.025101,1.7545,-0.2944,0,0,0,0,0,1,1.7967,1.7967,2.5,1.5
-0.060123,293.65,0.20402,-0.022888,-0.017723,0.21467,0.20402,-0.022888,-0.017723,0.0068561,0.015897,0.0031495,-17.045,0.64114,0.016612,1.6745,-0.25689,0,0,0,0,0,1,1.82,1.82,2.5,1.5
-0.074321,294.23,0.20064,-0.025569,-0.053342,0.22207,0.20064,-0.025569,-0.053342,0.0068344,0.016442,0.0033868,-17.046,0.63056,0.0050381,1.5799,-0.21265,0,0,0,0,0,1,1.8433,1.8433,2.5,1.5
-0.08852,294.82,0.19726,-0.028249,-0.088961,0.22947,0.19726,-0.028249,-0.088961,0.0068127,0.016988,0.0036241,-17.048,0.61998,-0.006536,1.4854,-0.16842,0,0,0,0,0,1,1.8667,1.8667,2.5,1.5
-0.10272,295.4,0.19389,-0.03093,-0.12458,0.23687,0.19389,-0.03093,-0.12458,0.006791,0.017533,0.0038614,-17.049,0.60939,-0.01811,1.3908,-0.12419,0,0,0,0,0,1,1.89,1.89,2.5,1.5
-0.12946,296.08,0.18625,-0.030172,-0.15443,0.24662,0.18625,-0.030172,-0.15443,0.0067567,0.018053,0.0041154,-17.05,0.60025,-0.034675,1.291,-0.068591,0,0,0,0,0,1,1.9133,1.9133,2.5,1.5
-0.16562,296.83,0.17543,-0.026835,-0.17995,0.25814,0.17543,-0.026835,-0.17995,0.0067131,0.018554,0.0043818,-17.051,0.59219,-0.054982,1.1872,-0.004466,0,0,0,0,0,1,1.9367,1.9367,2.5,1.5
-0.20177,297.57,0.1646,-0.023499,-0.20547,0.26966,0.1646,-0.023499,-0.20547,0.0066695,0.019055,0.0046483,-17.051,0.58413,-0.075289,1.0834,0.059659,0,0,0,0,0,1,1.96,1.96,2.5,1.5
-0.23792,298.32,0.15378,-0.020163,-0.23099,0.28118,0.15378,-0.020163,-0.23099,0.0066258,0.019557,0.0049147,-17.051,0.57607,-0.095596,0.97962,0.12378,0,0,0,0,0,1,1.9833,1.9833,2.5,1.5
-0.26548,299.04,0.14213,-0.015183,-0.25427,0.29259,0.14213,-0.015183,-0.25427,0.0065563,0.019961,0.0051644,-17.051,0.56907,-0.11312,0.88869,0.18145,0,0,0,0,0,1,2.0067,2.0067,2.5,1.5
-0.27155,299.7,0.12843,-0.0060936,-0.27197,0.30376,0.12843,-0.0060936,-0.27197,0.0064219,0.020124,0.0053722,-17.051,0.56474,-0.12369,0.82987,0.22295,0,0,0,0,0,1,2.03,2.03,2.5,1.5
-0.27762,300.35,0.11473,0.0029955,-0.28967,0.31492,0.11473,0.0029955,-0.28967,0.0062875,0.020288,0.0055799,-17.051,0.56041,-0.13426,0.77106,0.26446,0,0,0,0,0,1,2.0533,2.0533,2.5,1.5
-0.28368,301.01,0.10103,0.012084,-0.30736,0.32609,0.10103,0.012084,-0.30736,0.0061531,0.020451,0.0057877,-17.051,0.55609,-0.14484,0.71225,0.30596,0,0,0,0,0,1,2.0767,2.0767,2.5,1.5
-0.28975,301.67,0.087329,0.021173,-0.32506,0.33725,0.087329,0.021173,-0.32506,0.0060187,0.020615,0.0059954,-17.051,0.55176,-0.15541,0.65343,0.34747,0,0,0,0,0,1,2.1,2.1,2.5,1.5
-0.2697,302.11,0.074875,0.032014,-0.33955,0.35061,0.074875,0.032014,-0.33955,0.0057078,0.020153,0.0060703,-17.051,0.55154,-0.15093,0.63468,0.34114,0,0,0,0,0,1,2.1233,2.1233,2.5,1.5
-0.24965,302.55,0.062422,0.042854,-0.35405,0.36397,0.062422,0.042854,-0.35405,0.0053969,0.019691,0.0061453,-17.051,0.55132,-0.14645,0.61594,0.33481,0,0,0,0,0,1,2.1467,2.1467,2.5,1.5
-0.2296,302.98,0.049969,0.053694,-0.36854,0.37733,0.049969,0.053694,-0.36854,0.005086,0.019229,0.0062202,-17.052,0.5511,-0.14197,0.59719,0.32848,0,0,0,0,0,1,2.17,2.17,2.5,1.5
-0.20955,303.42,0.037516,0.064534,-0.38303,0.39068,0.037516,0.064534,-0.38303,0.0047752,0.018767,0.0062952,-17.052,0.55089,-0.13749,0.57844,0.32215,0,0,0,0,0,1,2.1933,2.1933,2.5,1.5
-0.18854,303.72,0.027112,0.072697,-0.39665,0.40455,0.027112,0.072697,-0.39665,0.0044232,0.017997,0.0062662,-17.052,0.55245,-0.12554,0.55819,0.29189,0,0,0,0,0,1,2.2167,2.2167,2.5,1.5
-0.16714,303.96,0.017527,0.079789,-0.40992,0.41862,0.017527,0.079789,-0.40992,0.0040547,0.017104,0.0061958,-17.052,0.55473,-0.11061,0.53734,0.25205,0,0,0,0,0,1,2.24,2.24,2.5,1.5
-0.14575,304.19,0.0079424,0.086881,-0.4232,0.43269,0.0079424,0.086881,-0.4232,0.0036863,0.016211,0.0061253,-17.053,0.55702,-0.095678,0.51649,0.21221,0,0,0,0,0,1,2.2633,2.2633,2.5,1.5
-0.12435,304.43,-0.0016421,0.093973,-0.43647,0.44676,-0.0016421,0.093973,-0.43647,0.0033179,0.015318,0.0060548,-17.053,0.5593,-0.080747,0.49563,0.17237,0,0,0,0,0,1,2.2867,2.2867,2.5,1.5
-0.10832,304.61,-0.01032,0.098694,-0.44813,0.45907,-0.01032,0.098694,-0.44813,0.0030071,0.014491,0.0059577,-17.053,0.56184,-0.062822,0.46191,0.13761,0,0,0,0,0,1,2.31,2.31,2.5,1.5
-0.099444,304.72,-0.017789,0.10025,-0.45764,0.46904,-0.017789,0.10025,-0.45764,0.0027732,0.013751,0.005825,-17.054,0.56474,-0.040906,0.41102,0.10962,0,0,0,0,0,1,2.3333,2.3333,2.5,1.5
-0.090568,304.82,-0.025259,0.10181,-0.46715,0.47901,-0.025259,0.10181,-0.46715,0.0025393,0.013011,0.0056923,-17.054,0.56764,-0.01899,0.36014,0.08163,0,0,0,0,0,1,2.3567,2.3567,2.5,1.5
-0.081692,304.93,-0.032728,0.10337,-0.47666,0.48898,-0.032728,0.10337,-0.47666,0.0023054,0.012271,0.0055596,-17.054,0.57054,0.0029266,0.30925,0.053638,0,0,0,0,0,1,2.38,2.38,2.5,1.5
-0.074032,305.02,-0.040131,0.10457,-0.48525,0.49803,-0.040131,0.10457,-0.48525,0.0020945,0.011596,0.0054357,-17.055,0.57336,0.024961,0.25639,0.03047,0,0,0,0,0,1,2.4033,2.4033,2.5,1.5
-0.073667,305.04,-0.047135,0.10362,-0.4883,0.50156,-0.047135,0.10362,-0.4883,0.0020214,0.011317,0.0053641,-17.055,0.5757,0.047705,0.19166,0.036244,0,0,0,0,0,1,2.4267,2.4267,2.5,1.5
-0.073302,305.05,-0.054139,0.10266,-0.49135,0.50509,-0.054139,0.10266,-0.49135,0.0019484,0.011037,0.0052926,-17.055,0.57804,0.07045,0.12692,0.042018,0,0,0,0,0,1,2.45,2.45,2.5,1.5
-0.072937,305.07,-0.061143,0.1017,-0.4944,0.50861,-0.061143,0.1017,-0.4944,0.0018754,0.010758,0.0052211,-17.055,0.58038,0.093194,0.062195,0.047793,0,0,0,0,0,1,2.4733,2.4733,2.5,1.5
-0.072572,305.08,-0.068147,0.10075,-0.49746,0.51214,-0.068147,0.10075,-0.49746,0.0018024,0.010479,0.0051496,-17.055,0.58272,0.11594,-0.0025353,0.053567,0,0,0,0,0,1,2.4967,2.4967,2.5,1.5
-0.073693,305.05,-0.075562,0.10014,-0.49532,0.51114,-0.075562,0.10014,-0.49532,0.0018099,0.010507,0.0051564,-17.055,0.58432,0.13162,-0.055133,0.073113,0,0,0,0,0,1,2.52,2.52,2.5,1.5
