"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.22704,315.5,0.181,0.017957,0.055681,0.19161,0.181,0.017957,0.055681,0.0088001,0.001807,0.012712,0.0075588,-7.7009,0.32533,1.1703,-0.88179,-0.25264,-0.42761,0,0,0,0,0,1,2.1258,1.6333,1.1667,0.7
0.23181,315.74,0.18085,0.016043,0.055076,0.19163,0.18085,0.016043,0.055076,0.0088074,0.0018147,0.012742,0.0075624,-7.8175,0.32354,1.1703,-0.90017,-0.20842,-0.43015,0,0,0,0,0,1,2.1561,1.6567,1.1833,0.71
0.23668,315.98,0.1806,0.014145,0.054789,0.19106,0.1806,0.014145,0.054789,0.0088226,0.0018266,0.012792,0.0075725,-7.9342,0.32162,1.1704,-0.92025,-0.1655,-0.43521,0,0,0,0,0,1,2.1865,1.68,1.2,0.72
0.23437,316.13,0.18,0.010833,0.05236,0.19039,0.18,0.010833,0.05236,0.0088286,0.0018652,0.012924,0.0075748,-8.0503,0.32195,1.1706,-0.93297,-0.12384,-0.43973,0,0,0,0,0,1,2.2169,1.7033,1.2167,0.73
0.22906,316.15,0.17851,0.0068609,0.046332,0.18855,0.17851,0.0068609,0.046332,0.0088353,0.0019215,0.013112,0.0075753,-8.166,0.32583,1.1713,-0.93997,-0.082947,-0.4399,0,0,0,0,0,1,2.2472,1.7267,1.2333,0.74
0.2239,316.16,0.17704,0.0027693,0.040639,0.18625,0.17704,0.0027693,0.040639,0.0088466,0.0019843,0.013323,0.0075797,-8.2818,0.32967,1.1719,-0.94889,-0.043137,-0.44225,0,0,0,0,0,1,2.2776,1.75,1.25,0.75
0.21899,316.16,0.17554,-0.001451,0.035245,0.18338,0.17554,-0.001451,0.035245,0.008863,0.0020543,0.01356,0.0075882,-8.3977,0.33347,1.1725,-0.96016,-0.0040707,-0.44693,0,0,0,0,0,1,2.308,1.7733,1.2667,0.76
0.21445,316.16,0.17399,-0.0058088,0.03011,0.17984,0.17399,-0.0058088,0.03011,0.0088849,0.0021321,0.013826,0.0076012,-8.5135,0.33724,1.1731,-0.97419,0.034595,-0.45409,0,0,0,0,0,1,2.3383,1.7967,1.2833,0.77
0.20814,316.03,0.17219,-0.010208,0.022101,0.17642,0.17219,-0.010208,0.022101,0.0089094,0.0022118,0.014095,0.0076149,-8.6292,0.34282,1.1739,-0.97998,0.057415,-0.45427,0,0,0,0,0,1,2.3687,1.82,1.3,0.78
0.19507,315.81,0.17058,-0.01634,0.012768,0.17496,0.17058,-0.01634,0.012768,0.0089013,0.0023257,0.014423,0.0075996,-8.7443,0.35006,1.1748,-0.9742,0.073373,-0.45107,0,0,0,0,0,1,2.3991,1.8433,1.3167,0.79
0.18319,315.58,0.16905,-0.022709,0.0036817,0.17329,0.16905,-0.022709,0.0036817,0.0088988,0.0024427,0.014762,0.0075888,-8.8596,0.3572,1.1757,-0.97031,0.088911,-0.44892,0,0,0,0,0,1,2.4294,1.8667,1.3333,0.8
0.16977,315.32,0.16753,-0.029496,-0.0050841,0.17331,0.16753,-0.029496,-0.0050841,0.0088767,0.0025518,0.015059,0.0075625,-8.9746,0.36423,1.1766,-0.9571,0.10215,-0.44289,0,0,0,0,0,1,2.4598,1.89,1.35,0.81
0.15592,315.03,0.16621,-0.035276,-0.013949,0.17405,0.16621,-0.035276,-0.013949,0.0088608,0.0026418,0.015303,0.007542,-9.0896,0.37001,1.1773,-0.93877,0.10248,-0.43049,0,0,0,0,0,1,2.4902,1.9133,1.3667,0.82
0.14224,314.72,0.16501,-0.040274,-0.022801,0.17515,0.16501,-0.040274,-0.022801,0.0088529,0.0027149,0.015507,0.0075286,-9.2046,0.37477,1.1778,-0.91724,0.093929,-0.41321,0,0,0,0,0,1,2.5206,1.9367,1.3833,0.83
0.12967,314.41,0.16382,-0.045243,-0.031362,0.17587,0.16382,-0.045243,-0.031362,0.008853,0.002787,0.015716,0.007522,-9.3197,0.37933,1.1783,-0.89751,0.085897,-0.3966,0,0,0,0,0,1,2.5509,1.96,1.4,0.84
0.11358,313.95,0.16328,-0.050997,-0.039275,0.17843,0.16328,-0.050997,-0.039275,0.0088223,0.0028729,0.015904,0.0074889,-9.4345,0.38495,1.1789,-0.86418,0.074248,-0.375,0,0,0,0,0,1,2.5813,1.9833,1.4167,0.85
0.098988,313.51,0.16284,-0.055838,-0.046685,0.18074,0.16284,-0.055838,-0.046685,0.0088026,0.0029435,0.016064,0.0074651,-9.5494,0.38982,1.1794,-0.83281,0.06006,-0.35131,0,0,0,0,0,1,2.6117,2.0067,1.4333,0.86
0.085128,313.08,0.16245,-0.058566,-0.053276,0.18291,0.16245,-0.058566,-0.053276,0.0087996,0.0029832,0.016158,0.0074553,-9.6645,0.39325,1.1797,-0.80203,0.038699,-0.32207,0,0,0,0,0,1,2.642,2.03,1.45,0.87
0.072789,312.67,0.16203,-0.061155,-0.059721,0.18484,0.16203,-0.061155,-0.059721,0.0088066,0.0030164,0.01625,0.007454,-9.7796,0.39634,1.18,-0.77369,0.018191,-0.29303,0,0,0,0,0,1,2.6724,2.0533,1.4667,0.88
0.061887,312.27,0.16159,-0.063615,-0.066039,0.18667,0.16159,-0.063615,-0.066039,0.0088235,0.0030428,0.016339,0.0074613,-9.8948,0.39909,1.1802,-0.74719,-0.0018505,-0.26407,0,0,0,0,0,1,2.7028,2.0767,1.4833,0.89
0.052337,311.87,0.16114,-0.065951,-0.072248,0.18851,0.16114,-0.065951,-0.072248,0.0088505,0.0030617,0.016424,0.0074774,-10.01,0.40151,1.1804,-0.72196,-0.021815,-0.23503,0,0,0,0,0,1,2.7331,2.1,1.5,0.9
0.041198,311.38,0.16114,-0.064821,-0.075274,0.1899,0.16114,-0.064821,-0.075274,0.008841,0.0030466,0.016344,0.0074634,-10.125,0.40369,1.1806,-0.68549,-0.040074,-0.20004,0,0,0,0,0,1,2.7635,2.1233,1.5167,0.91
0.031707,310.93,0.16101,-0.0634,-0.07841,0.19092,0.16101,-0.0634,-0.07841,0.0088442,0.0030271,0.016275,0.0074601,-10.24,0.40534,1.1807,-0.6537,-0.057202,-0.16618,0,0,0,0,0,1,2.7939,2.1467,1.5333,0.92
0.023813,310.51,0.16075,-0.061686,-0.081643,0.19161,0.16075,-0.061686,-0.081643,0.0088599,0.0030027,0.016214,0.0074675,-10.356,0.40647,1.1808,-0.62614,-0.073373,-0.13332,0,0,0,0,0,1,2.8242,2.17,1.55,0.93
0.017464,310.13,0.16038,-0.059674,-0.084961,0.19202,0.16038,-0.059674,-0.084961,0.0088883,0.0029729,0.016162,0.0074858,-10.471,0.40708,1.1808,-0.60231,-0.088759,-0.10136,0,0,0,0,0,1,2.8546,2.1933,1.5667,0.94
0.012998,309.84,0.15962,-0.056043,-0.087248,0.19125,0.15962,-0.056043,-0.087248,0.0089408,0.0029391,0.016112,0.0075253,-10.586,0.40688,1.1807,-0.58395,-0.10415,-0.074109,0,0,0,0,0,1,2.885,2.2167,1.5833,0.95
0.0098885,309.63,0.15857,-0.051661,-0.089206,0.18991,0.15857,-0.051661,-0.089206,0.00901,0.0029008,0.016067,0.0075797,-10.702,0.40607,1.1806,-0.56897,-0.11913,-0.049162,0,0,0,0,0,1,2.9153,2.24,1.6,0.96
0.0069804,309.29,0.15789,-0.046511,-0.090293,0.18843,0.15789,-0.046511,-0.090293,0.0090522,0.002852,0.015954,0.0076115,-10.817,0.40592,1.1806,-0.54966,-0.12794,-0.023298,0,0,0,0,0,1,2.9457,2.2633,1.6167,0.97
0.005351,309.02,0.15701,-0.041168,-0.09171,0.18694,0.15701,-0.041168,-0.09171,0.0091076,0.0027996,0.015855,0.007655,-10.933,0.40519,1.1805,-0.53398,-0.13746,0.0012242,0,0,0,0,0,1,2.9761,2.2867,1.6333,0.98
0.0050229,308.81,0.15593,-0.035354,-0.09275,0.18517,0.15593,-0.035354,-0.09275,0.0091772,0.0027477,0.015767,0.0077112,-11.049,0.404,1.1803,-0.52169,-0.14694,0.021251,0,0,0,0,0,1,3.0064,2.31,1.65,0.99
