"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.048414,313.64,0.017702,-0.017932,0.17003,0.17437,0.017702,-0.017932,0.17003,0.012608,0.0041458,0.023184,0.011022,-8.0613,0.50752,1.1341,-0.61663,-0.2369,0.41072,0,0,0,0,0,1,2.3383,1.7967,1.2833,0.77
0.054408,313.44,0.0096598,-0.0072822,0.1702,0.17274,0.0096598,-0.0072822,0.1702,0.01277,0.0040001,0.022882,0.011137,-8.1751,0.50628,1.1342,-0.6146,-0.2188,0.39905,0,0,0,0,0,1,2.3687,1.82,1.3,0.78
0.059437,313.29,0.0021233,0.0032097,0.1691,0.17079,0.0021233,0.0032097,0.1691,0.012938,0.0038517,0.022569,0.011259,-8.2887,0.50537,1.1344,-0.60979,-0.20376,0.38067,0,0,0,0,0,1,2.3991,1.8433,1.3167,0.79
0.064086,313.17,-0.0053432,0.013824,0.16763,0.16898,-0.0053432,0.013824,0.16763,0.013115,0.0036943,0.022238,0.011389,-8.4024,0.50463,1.1346,-0.60461,-0.18843,0.36043,0,0,0,0,0,1,2.4294,1.8667,1.3333,0.8
0.068638,313.04,-0.012087,0.023842,0.16514,0.16813,-0.012087,0.023842,0.16514,0.013288,0.003531,0.021868,0.011517,-8.5157,0.50439,1.1348,-0.59979,-0.17393,0.33886,0,0,0,0,0,1,2.4598,1.89,1.35,0.81
0.071825,313.05,-0.017806,0.032608,0.16288,0.16811,-0.017806,0.032608,0.16288,0.013476,0.0033914,0.021565,0.011664,-8.6289,0.50259,1.1348,-0.59617,-0.16389,0.31429,0,0,0,0,0,1,2.4902,1.9133,1.3667,0.82
0.073958,313.18,-0.022675,0.04045,0.16072,0.16864,-0.022675,0.04045,0.16072,0.013677,0.0032705,0.021316,0.011828,-8.742,0.4996,1.1347,-0.59373,-0.15744,0.28807,0,0,0,0,0,1,2.5206,1.9367,1.3833,0.83
0.075762,313.32,-0.027351,0.048385,0.15819,0.16911,-0.027351,0.048385,0.15819,0.013888,0.0031481,0.021067,0.012002,-8.8551,0.49675,1.1346,-0.5915,-0.15148,0.26183,0,0,0,0,0,1,2.5509,1.96,1.4,0.84
0.077756,313.5,-0.031504,0.056224,0.15463,0.16899,-0.031504,0.056224,0.15463,0.014098,0.0030267,0.020818,0.012178,-8.9681,0.49403,1.1345,-0.59004,-0.14653,0.2355,0,0,0,0,0,1,2.5813,1.9833,1.4167,0.85
0.078851,313.71,-0.03503,0.063599,0.15098,0.16888,-0.03503,0.063599,0.15098,0.014322,0.002919,0.020618,0.012369,-9.0811,0.49101,1.1343,-0.58984,-0.14129,0.21095,0,0,0,0,0,1,2.6117,2.0067,1.4333,0.86
0.078265,314,-0.03728,0.069716,0.14773,0.16884,-0.03728,0.069716,0.14774,0.014568,0.0028481,0.020542,0.012585,-9.1941,0.48699,1.134,-0.59226,-0.13474,0.19057,0,0,0,0,0,1,2.642,2.03,1.45,0.87
0.077423,314.28,-0.03932,0.075921,0.1442,0.16869,-0.03932,0.075921,0.1442,0.014822,0.0027766,0.020469,0.01281,-9.307,0.48302,1.1337,-0.59462,-0.12949,0.17023,0,0,0,0,0,1,2.6724,2.0533,1.4667,0.88
0.076331,314.57,-0.041138,0.082203,0.14037,0.16841,-0.041138,0.082203,0.14037,0.015084,0.002705,0.020398,0.013044,-9.42,0.4791,1.1335,-0.5969,-0.12563,0.14995,0,0,0,0,0,1,2.7028,2.0767,1.4833,0.89
0.074997,314.86,-0.042723,0.088556,0.13625,0.16803,-0.042723,0.088556,0.13625,0.015354,0.0026338,0.02033,0.013287,-9.5329,0.47525,1.1332,-0.59912,-0.12326,0.12972,0,0,0,0,0,1,2.7331,2.1,1.5,0.9
0.074014,315.16,-0.042386,0.093091,0.13155,0.16718,-0.042386,0.093091,0.13155,0.015597,0.0026001,0.020368,0.013515,-9.6456,0.47078,1.1329,-0.60237,-0.12156,0.11513,0,0,0,0,0,1,2.7635,2.1233,1.5167,0.91
0.072928,315.45,-0.041932,0.097634,0.12676,0.16634,-0.041932,0.097634,0.12676,0.01584,0.0025652,0.020399,0.013745,-9.7582,0.4663,1.1326,-0.60495,-0.12157,0.099945,0,0,0,0,0,1,2.7939,2.1467,1.5333,0.92
0.071754,315.75,-0.041351,0.10218,0.1219,0.16551,-0.041351,0.10218,0.1219,0.016083,0.0025294,0.020427,0.013975,-9.8709,0.4618,1.1323,-0.60688,-0.1233,0.084186,0,0,0,0,0,1,2.8242,2.17,1.55,0.93
0.070506,316.03,-0.040636,0.10673,0.11698,0.1647,-0.040636,0.10673,0.11698,0.016326,0.002493,0.02045,0.014206,-9.9835,0.45727,1.1319,-0.60819,-0.12677,0.067875,0,0,0,0,0,1,2.8546,2.1933,1.5667,0.94
0.06956,316.32,-0.03927,0.1107,0.11237,0.16382,-0.03927,0.1107,0.11237,0.016558,0.0024717,0.020524,0.01443,-10.096,0.452,1.1316,-0.6083,-0.13069,0.053551,0,0,0,0,0,1,2.885,2.2167,1.5833,0.95
0.068798,316.61,-0.037589,0.11437,0.10798,0.16293,-0.037589,0.11437,0.10798,0.016784,0.0024562,0.020617,0.014651,-10.209,0.44637,1.1312,-0.60768,-0.13583,0.039454,0,0,0,0,0,1,2.9153,2.24,1.6,0.96
0.068877,316.9,-0.035644,0.11759,0.10278,0.16143,-0.035644,0.11759,0.10278,0.01701,0.0024418,0.020713,0.014871,-10.322,0.44098,1.1308,-0.60802,-0.14222,0.024322,0,0,0,0,0,1,2.9457,2.2633,1.6167,0.97
0.068978,317.18,-0.033587,0.1207,0.0977,0.1599,-0.033587,0.1207,0.0977,0.017234,0.0024275,0.020808,0.01509,-10.435,0.43548,1.1304,-0.60801,-0.15021,0.0084355,0,0,0,0,0,1,2.9761,2.2867,1.6333,0.98
0.069572,317.47,-0.031319,0.1234,0.092946,0.15837,-0.031319,0.1234,0.092946,0.017448,0.0024194,0.02092,0.015299,-10.547,0.42946,1.13,-0.60721,-0.1592,-0.0077667,0,0,0,0,0,1,3.0064,2.31,1.65,0.99
0.070826,317.75,-0.028817,0.12552,0.088682,0.15683,-0.028817,0.12552,0.088682,0.017647,0.0024196,0.02106,0.015497,-10.66,0.42275,1.1295,-0.60572,-0.1688,-0.024225,0,0,0,0,0,1,3.0368,2.3333,1.6667,1
