"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.15542,314.17,0.11395,0.066262,0.70815,0.72034,0.11395,0.066262,0.70815,0.0047966,0.018159,0.0058253,-16.921,-0.08051,0.45888,-0.67255,-0.38474,0,0,0,0,0,1,0.95,3.5,0.95,1.5
-0.14148,314.85,0.11565,0.065583,0.72143,0.73359,0.11565,0.065583,0.72143,0.0047723,0.018225,0.0058995,-16.923,-0.10782,0.38581,-0.6681,-0.40205,0,0,0,0,0,1,0.96667,3.5,0.96667,1.5
-0.12755,315.53,0.11735,0.064903,0.7347,0.74685,0.11735,0.064903,0.7347,0.004748,0.018291,0.0059737,-16.926,-0.13514,0.31274,-0.66364,-0.41937,0,0,0,0,0,1,0.98333,3.5,0.98333,1.5
-0.11361,316.21,0.11905,0.064224,0.74798,0.76011,0.11905,0.064224,0.74798,0.0047237,0.018357,0.0060478,-16.928,-0.16245,0.23966,-0.65918,-0.43669,0,0,0,0,0,1,1,3.5,1,1.5
-0.0834,316.77,0.12094,0.062411,0.75123,0.76348,0.12094,0.062411,0.75123,0.0046883,0.018442,0.006152,-16.931,-0.17993,0.12039,-0.6295,-0.45234,0,0,0,0,0,1,1.0167,3.5,1.0167,1.5
-0.053191,317.33,0.12282,0.060598,0.75449,0.76685,0.12282,0.060598,0.75449,0.004653,0.018526,0.0062562,-16.935,-0.1974,0.0011183,-0.59981,-0.468,0,0,0,0,0,1,1.0333,3.5,1.0333,1.5
-0.022982,317.89,0.12471,0.058785,0.75774,0.77022,0.12471,0.058785,0.75774,0.0046176,0.018611,0.0063604,-16.938,-0.21488,-0.11815,-0.57013,-0.48366,0,0,0,0,0,1,1.05,3.5,1.05,1.5
0.0072265,318.44,0.1266,0.056972,0.76099,0.77358,0.1266,0.056972,0.76099,0.0045822,0.018695,0.0064645,-16.941,-0.23235,-0.23743,-0.54045,-0.49932,0,0,0,0,0,1,1.0667,3.5,1.0667,1.5
0.037435,319,0.12849,0.055159,0.76424,0.77695,0.12849,0.055159,0.76424,0.0045468,0.01878,0.0065687,-16.944,-0.24983,-0.3567,-0.51076,-0.51497,0,0,0,0,0,1,1.0833,3.5,1.0833,1.5
0.067644,319.56,0.13037,0.053346,0.7675,0.78032,0.13037,0.053346,0.7675,0.0045114,0.018864,0.0066729,-16.947,-0.26731,-0.47598,-0.48108,-0.53063,0,0,0,0,0,1,1.1,3.5,1.1,1.5
0.10154,319.68,0.13234,0.050643,0.75869,0.77186,0.13234,0.050643,0.75869,0.0045546,0.01912,0.0067893,-16.951,-0.26744,-0.57919,-0.43823,-0.54594,0,0,0,0,0,1,1.1167,3.5,1.1167,1.5
0.13543,319.81,0.13431,0.047939,0.74988,0.76341,0.13431,0.047939,0.74988,0.0045978,0.019376,0.0069057,-16.954,-0.26757,-0.68241,-0.39538,-0.56124,0,0,0,0,0,1,1.1333,3.5,1.1333,1.5
0.16932,319.94,0.13627,0.045236,0.74106,0.75495,0.13627,0.045236,0.74106,0.0046409,0.019631,0.0070221,-16.958,-0.2677,-0.78563,-0.35253,-0.57655,0,0,0,0,0,1,1.15,3.5,1.15,1.5
0.20321,320.07,0.13824,0.042533,0.73225,0.74649,0.13824,0.042533,0.73225,0.0046841,0.019887,0.0071385,-16.962,-0.26783,-0.88885,-0.30968,-0.59186,0,0,0,0,0,1,1.1667,3.5,1.1667,1.5
0.2371,320.2,0.1402,0.039829,0.72344,0.73804,0.1402,0.039829,0.72344,0.0047272,0.020143,0.007255,-16.965,-0.26796,-0.99207,-0.26683,-0.60717,0,0,0,0,0,1,1.1833,3.5,1.1833,1.5
0.271,320.32,0.14217,0.037126,0.71463,0.72958,0.14217,0.037126,0.71463,0.0047704,0.020398,0.0073714,-16.969,-0.26809,-1.0953,-0.22398,-0.62247,0,0,0,0,0,1,1.2,3.5,1.2,1.5
0.29657,320.22,0.14489,0.034136,0.69878,0.71461,0.14489,0.034136,0.69878,0.0048456,0.020708,0.007479,-16.972,-0.26225,-1.1487,-0.18465,-0.63986,0,0,0,0,0,1,1.2167,3.5,1.2167,1.5
0.32214,320.12,0.14761,0.031145,0.68293,0.69964,0.14761,0.031145,0.68293,0.0049208,0.021017,0.0075865,-16.975,-0.25642,-1.2021,-0.14531,-0.65724,0,0,0,0,0,1,1.2333,3.5,1.2333,1.5
0.34771,320.02,0.15033,0.028155,0.66708,0.68467,0.15033,0.028155,0.66708,0.004996,0.021327,0.0076941,-16.978,-0.25058,-1.2555,-0.10597,-0.67462,0,0,0,0,0,1,1.25,3.5,1.25,1.5
0.37328,319.93,0.15305,0.025164,0.65123,0.66971,0.15305,0.025164,0.65123,0.0050712,0.021636,0.0078017,-16.982,-0.24474,-1.3089,-0.066632,-0.69201,0,0,0,0,0,1,1.2667,3.5,1.2667,1.5
0.39886,319.83,0.15577,0.022174,0.63538,0.65474,0.15577,0.022174,0.63538,0.0051464,0.021946,0.0079092,-16.985,-0.2389,-1.3623,-0.027294,-0.70939,0,0,0,0,0,1,1.2833,3.5,1.2833,1.5
0.42443,319.73,0.15849,0.019183,0.61953,0.63977,0.15849,0.019183,0.61953,0.0052217,0.022255,0.0080168,-16.988,-0.23307,-1.4157,0.012044,-0.72677,0,0,0,0,0,1,1.3,3.5,1.3,1.5
0.43826,319.53,0.16269,0.016141,0.60106,0.62329,0.16269,0.016141,0.60106,0.0052708,0.02249,0.0081104,-16.99,-0.22512,-1.4318,0.038858,-0.74259,0,0,0,0,0,1,1.3167,3.5,1.3167,1.5
0.45209,319.34,0.16689,0.013099,0.5826,0.60681,0.16689,0.013099,0.5826,0.0053199,0.022724,0.0082041,-16.993,-0.21717,-1.448,0.065672,-0.7584,0,0,0,0,0,1,1.3333,3.5,1.3333,1.5
0.46592,319.15,0.17109,0.010056,0.56413,0.59033,0.17109,0.010056,0.56413,0.005369,0.022959,0.0082978,-16.995,-0.20922,-1.4641,0.092487,-0.77421,0,0,0,0,0,1,1.35,3.5,1.35,1.5
0.47976,318.95,0.17529,0.0070143,0.54567,0.57385,0.17529,0.0070143,0.54567,0.0054181,0.023193,0.0083914,-16.998,-0.20127,-1.4803,0.1193,-0.79002,0,0,0,0,0,1,1.3667,3.5,1.3667,1.5
0.49359,318.76,0.17949,0.0039721,0.5272,0.55736,0.17949,0.0039721,0.5272,0.0054672,0.023428,0.0084851,-17,-0.19332,-1.4964,0.14611,-0.80583,0,0,0,0,0,1,1.3833,3.5,1.3833,1.5
0.50742,318.57,0.18369,0.00092994,0.50874,0.54088,0.18369,0.00092994,0.50874,0.0055163,0.023663,0.0085788,-17.003,-0.18537,-1.5126,0.17293,-0.82164,0,0,0,0,0,1,1.4,3.5,1.4,1.5
0.5072,318.36,0.18911,-0.0024327,0.49021,0.52623,0.18911,-0.0024327,0.49021,0.0055325,0.023802,0.0086552,-17.004,-0.17591,-1.5078,0.18537,-0.82619,0,0,0,0,0,1,1.4167,3.5,1.4167,1.5
0.50697,318.15,0.19452,-0.0057952,0.47168,0.51158,0.19452,-0.0057952,0.47168,0.0055486,0.023942,0.0087316,-17.006,-0.16645,-1.503,0.19782,-0.83074,0,0,0,0,0,1,1.4333,3.5,1.4333,1.5
0.50675,317.94,0.19994,-0.0091578,0.45316,0.49692,0.19994,-0.0091578,0.45316,0.0055648,0.024081,0.0088081,-17.007,-0.15699,-1.4982,0.21026,-0.83528,0,0,0,0,0,1,1.45,3.5,1.45,1.5
0.50653,317.73,0.20535,-0.01252,0.43463,0.48227,0.20535,-0.01252,0.43463,0.0055809,0.024221,0.0088845,-17.009,-0.14753,-1.4934,0.2227,-0.83983,0,0,0,0,0,1,1.4667,3.5,1.4667,1.5
0.50631,317.52,0.21077,-0.015883,0.41611,0.46762,0.21077,-0.015883,0.41611,0.0055971,0.02436,0.0089609,-17.01,-0.13807,-1.4886,0.23514,-0.84438,0,0,0,0,0,1,1.4833,3.5,1.4833,1.5
0.50608,317.31,0.21618,-0.019246,0.39758,0.45296,0.21618,-0.019246,0.39758,0.0056132,0.0245,0.0090374,-17.011,-0.12862,-1.4838,0.24759,-0.84893,0,0,0,0,0,1,1.5,3.5,1.5,1.5
0.49214,317.11,0.22138,-0.023175,0.38033,0.44191,0.22138,-0.023175,0.38033,0.0056115,0.024561,0.0090857,-17.012,-0.11764,-1.468,0.25043,-0.8353,0,0,0,0,0,1,1.5167,3.5,1.5167,1.5
0.4782,316.91,0.22657,-0.027105,0.36308,0.43086,0.22657,-0.027105,0.36308,0.0056097,0.024622,0.009134,-17.012,-0.10667,-1.4523,0.25327,-0.82167,0,0,0,0,0,1,1.5333,3.5,1.5333,1.5
