"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.064378,324.56,0.14978,0.013339,-0.05224,0.15919,0.14978,0.013339,-0.05224,0.0093006,0.037267,0.012634,-16.724,0.020273,1.0474,-0.36613,-0.50484,0,0,0,0,0,1,3.5,3.5,3.5,1.5
0.054644,324.45,0.15843,0.0088172,-0.040264,0.1665,0.15843,0.0088172,-0.040264,0.0091708,0.037106,0.012709,-16.724,0.013865,1.0108,-0.3728,-0.4717,0,0,0,0,0,1,3.5167,3.5,3.5167,1.5
0.044909,324.34,0.16707,0.0042952,-0.028288,0.17382,0.16707,0.0042952,-0.028288,0.0090409,0.036944,0.012784,-16.723,0.0074559,0.97412,-0.37946,-0.43855,0,0,0,0,0,1,3.5333,3.5,3.5333,1.5
0.035174,324.22,0.17572,-0.00022673,-0.016312,0.18113,0.17572,-0.00022673,-0.016312,0.0089111,0.036783,0.012859,-16.723,0.0010472,0.93747,-0.38613,-0.40541,0,0,0,0,0,1,3.55,3.5,3.55,1.5
0.025439,324.11,0.18437,-0.0047487,-0.0043355,0.18845,0.18437,-0.0047487,-0.0043355,0.0087812,0.036622,0.012934,-16.723,-0.0053616,0.90083,-0.39279,-0.37227,0,0,0,0,0,1,3.5667,3.5,3.5667,1.5
0.015704,323.99,0.19301,-0.0092707,0.0076407,0.19577,0.19301,-0.0092707,0.0076407,0.0086514,0.03646,0.013009,-16.722,-0.01177,0.86418,-0.39946,-0.33912,0,0,0,0,0,1,3.5833,3.5,3.5833,1.5
0.005969,323.88,0.20166,-0.013793,0.019617,0.20308,0.20166,-0.013793,0.019617,0.0085215,0.036299,0.013084,-16.722,-0.018179,0.82754,-0.40612,-0.30598,0,0,0,0,0,1,3.6,3.5,3.6,1.5
0.0021239,323.7,0.20722,-0.01742,0.027625,0.21042,0.20722,-0.01742,0.027625,0.008369,0.035994,0.013106,-16.722,-0.021187,0.80029,-0.4122,-0.26827,0,0,0,0,0,1,3.6167,3.5,3.6167,1.5
-0.0017213,323.52,0.21277,-0.021047,0.035634,0.21776,0.21277,-0.021047,0.035634,0.0082165,0.03569,0.013128,-16.721,-0.024195,0.77304,-0.41828,-0.23057,0,0,0,0,0,1,3.6333,3.5,3.6333,1.5
-0.0055664,323.34,0.21833,-0.024674,0.043642,0.2251,0.21833,-0.024674,0.043642,0.008064,0.035385,0.01315,-16.72,-0.027204,0.74579,-0.42436,-0.19286,0,0,0,0,0,1,3.65,3.5,3.65,1.5
-0.0094115,323.17,0.22388,-0.028301,0.05165,0.23244,0.22388,-0.028301,0.05165,0.0079115,0.035081,0.013172,-16.72,-0.030212,0.71855,-0.43043,-0.15515,0,0,0,0,0,1,3.6667,3.5,3.6667,1.5
-0.013257,322.99,0.22944,-0.031929,0.059658,0.23977,0.22944,-0.031929,0.059658,0.007759,0.034776,0.013194,-16.719,-0.03322,0.6913,-0.43651,-0.11745,0,0,0,0,0,1,3.6833,3.5,3.6833,1.5
-0.017102,322.81,0.23499,-0.035556,0.067667,0.24711,0.23499,-0.035556,0.067667,0.0076065,0.034472,0.013216,-16.719,-0.036228,0.66405,-0.44259,-0.079741,0,0,0,0,0,1,3.7,3.5,3.7,1.5
-0.018832,322.62,0.23768,-0.037893,0.073346,0.25183,0.23768,-0.037893,0.073346,0.0074665,0.034113,0.01319,-16.718,-0.035799,0.64618,-0.4414,-0.051386,0,0,0,0,0,1,3.7167,3.5,3.7167,1.5
-0.020562,322.42,0.24036,-0.04023,0.079025,0.25655,0.24036,-0.04023,0.079025,0.0073264,0.033755,0.013164,-16.717,-0.03537,0.62831,-0.44021,-0.02303,0,0,0,0,0,1,3.7333,3.5,3.7333,1.5
-0.022293,322.23,0.24304,-0.042567,0.084705,0.26127,0.24304,-0.042567,0.084705,0.0071864,0.033397,0.013138,-16.717,-0.034941,0.61045,-0.43902,0.0053252,0,0,0,0,0,1,3.75,3.5,3.75,1.5
-0.024023,322.04,0.24573,-0.044904,0.090384,0.26599,0.24573,-0.044904,0.090384,0.0070463,0.033038,0.013113,-16.716,-0.034511,0.59258,-0.43783,0.033681,0,0,0,0,0,1,3.7667,3.5,3.7667,1.5
-0.025754,321.85,0.24841,-0.047241,0.096064,0.2707,0.24841,-0.047241,0.096064,0.0069062,0.03268,0.013087,-16.715,-0.034082,0.57471,-0.43663,0.062036,0,0,0,0,0,1,3.7833,3.5,3.7833,1.5
-0.027484,321.66,0.25109,-0.049578,0.10174,0.27542,0.25109,-0.049578,0.10174,0.0067662,0.032322,0.013061,-16.715,-0.033653,0.55685,-0.43544,0.090392,0,0,0,0,0,1,3.8,3.5,3.8,1.5
-0.030864,321.43,0.25177,-0.050635,0.10571,0.27782,0.25177,-0.050635,0.10571,0.006629,0.031908,0.012997,-16.714,-0.027907,0.53841,-0.42538,0.10582,0,0,0,0,0,1,3.8167,3.5,3.8167,1.5
-0.034244,321.2,0.25245,-0.051692,0.10967,0.28022,0.25245,-0.051692,0.10967,0.0064918,0.031494,0.012933,-16.713,-0.02216,0.51998,-0.41532,0.12125,0,0,0,0,0,1,3.8333,3.5,3.8333,1.5
-0.037625,320.98,0.25314,-0.052749,0.11363,0.28262,0.25314,-0.052749,0.11363,0.0063546,0.031081,0.012868,-16.712,-0.016414,0.50154,-0.40526,0.13667,0,0,0,0,0,1,3.85,3.5,3.85,1.5
-0.041005,320.75,0.25382,-0.053806,0.11759,0.28502,0.25382,-0.053806,0.11759,0.0062173,0.030667,0.012804,-16.711,-0.010667,0.48311,-0.3952,0.1521,0,0,0,0,0,1,3.8667,3.5,3.8667,1.5
-0.044385,320.52,0.2545,-0.054863,0.12155,0.28742,0.2545,-0.054863,0.12155,0.0060801,0.030253,0.01274,-16.71,-0.0049204,0.46467,-0.38514,0.16753,0,0,0,0,0,1,3.8833,3.5,3.8833,1.5
-0.047766,320.3,0.25518,-0.055921,0.12552,0.28982,0.25518,-0.055921,0.12552,0.0059429,0.02984,0.012675,-16.709,0.00082609,0.44624,-0.37508,0.18296,0,0,0,0,0,1,3.9,3.5,3.9,1.5
-0.049947,319.98,0.25481,-0.05592,0.12764,0.29046,0.25481,-0.05592,0.12764,0.0057991,0.029359,0.01258,-16.708,0.016354,0.43234,-0.35654,0.18801,0,0,0,0,0,1,3.9167,3.5,3.9167,1.5
-0.052129,319.66,0.25443,-0.055919,0.12976,0.29109,0.25443,-0.055919,0.12976,0.0056553,0.028879,0.012485,-16.707,0.031881,0.41844,-0.338,0.19306,0,0,0,0,0,1,3.9333,3.5,3.9333,1.5
-0.054311,319.34,0.25406,-0.055919,0.13189,0.29173,0.25406,-0.055919,0.13189,0.0055116,0.028398,0.012389,-16.706,0.047409,0.40454,-0.31946,0.19811,0,0,0,0,0,1,3.95,3.5,3.95,1.5
-0.056493,319.02,0.25368,-0.055918,0.13401,0.29236,0.25368,-0.055918,0.13401,0.0053678,0.027918,0.012294,-16.705,0.062937,0.39064,-0.30092,0.20316,0,0,0,0,0,1,3.9667,3.5,3.9667,1.5
-0.058674,318.7,0.25331,-0.055918,0.13613,0.293,0.25331,-0.055918,0.13613,0.005224,0.027437,0.012198,-16.704,0.078464,0.37674,-0.28239,0.20822,0,0,0,0,0,1,3.9833,3.5,3.9833,1.5
-0.060856,318.38,0.25294,-0.055917,0.13826,0.29363,0.25294,-0.055917,0.13826,0.0050802,0.026956,0.012103,-16.703,0.093992,0.36284,-0.26385,0.21327,0,0,0,0,0,1,4,3.5,4,1.5
