"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.086804,315.07,0.26977,0.12209,0.054675,0.30134,0.26977,0.12209,0.054675,0.0044743,0.021105,0.008483,-16.737,0.26013,-0.023602,0.57234,0.0013072,0,0,0,0,0,1,1.0733,1.0733,2.5,1.5
-0.074799,314.75,0.27363,0.11745,0.05327,0.30253,0.27363,0.11745,0.05327,0.0045094,0.021141,0.008448,-16.74,0.27,-0.06533,0.61181,-0.0097332,0,0,0,0,0,1,1.0967,1.0967,2.5,1.5
-0.06141,314.45,0.27635,0.11188,0.050554,0.30263,0.27635,0.11188,0.050554,0.0045162,0.021102,0.0084085,-16.743,0.28032,-0.10116,0.64106,-0.020853,0,0,0,0,0,1,1.12,1.12,2.5,1.5
-0.04779,314.16,0.27888,0.10616,0.04762,0.30254,0.27888,0.10616,0.04762,0.0045182,0.021052,0.0083681,-16.745,0.2907,-0.13601,0.66861,-0.031985,0,0,0,0,0,1,1.1433,1.1433,2.5,1.5
-0.03417,313.86,0.28142,0.10044,0.044685,0.30245,0.28142,0.10044,0.044685,0.0045203,0.021001,0.0083278,-16.748,0.30109,-0.17086,0.69617,-0.043117,0,0,0,0,0,1,1.1667,1.1667,2.5,1.5
-0.02055,313.57,0.28395,0.094715,0.041751,0.30236,0.28395,0.094715,0.041751,0.0045223,0.02095,0.0082875,-16.751,0.31147,-0.20571,0.72372,-0.05425,0,0,0,0,0,1,1.19,1.19,2.5,1.5
-0.0093104,313.29,0.28588,0.088587,0.038372,0.30195,0.28588,0.088587,0.038372,0.0045138,0.020873,0.0082464,-16.754,0.32089,-0.2343,0.74239,-0.064322,0,0,0,0,0,1,1.2133,1.2133,2.5,1.5
0.00014477,313.03,0.28737,0.082157,0.034659,0.30128,0.28737,0.082157,0.034659,0.0044975,0.020777,0.0082049,-16.756,0.32959,-0.2582,0.75439,-0.073598,0,0,0,0,0,1,1.2367,1.2367,2.5,1.5
0.0096,312.77,0.28885,0.075726,0.030946,0.30062,0.28885,0.075726,0.030946,0.0044812,0.02068,0.0081633,-16.758,0.33828,-0.2821,0.7664,-0.082875,0,0,0,0,0,1,1.26,1.26,2.5,1.5
0.019055,312.52,0.29033,0.069295,0.027233,0.29996,0.29033,0.069295,0.027233,0.0044648,0.020584,0.0081217,-16.76,0.34698,-0.306,0.77841,-0.092151,0,0,0,0,0,1,1.2833,1.2833,2.5,1.5
0.027178,312.28,0.29174,0.062827,0.023308,0.29946,0.29174,0.062827,0.023308,0.0044442,0.020483,0.0080843,-16.762,0.3547,-0.32631,0.78577,-0.1003,0,0,0,0,0,1,1.3067,1.3067,2.5,1.5
